Feature,Coefficient_Magnitude
caption_watching,0.08964429379280614
caption_honest,0.08953669083847952
hashtag_edtech,0.08948424983318422
hashtag_sad,0.08936441977106861
hashtag_movienight,0.08935611710288431
caption_mobility work,0.08881573738985049
caption_and proper,0.08881573738985049
caption_recovery mobility,0.08881573738985049
caption_day recovery,0.08881573738985049
caption_proper nutrition,0.08881573738985049
caption_rest day,0.08881573738985049
hashtag_dentist,0.08880020208742545
caption_light simple,0.08859573206548506
caption_plating magic,0.08859573206548506
caption_natural light,0.08859573206548506
caption_tip natural,0.08859573206548506
caption_photography tip,0.08859573206548506
caption_simple plating,0.08859573206548506
caption_plating,0.08859573206548506
caption_food photography,0.08859573206548506
media_type_Image,0.08843426295427993
hashtag_iran,0.08837800832800045
caption_who needs,0.08809733081620796
caption_rounds,0.0880864688825979
caption_for later,0.0879904823056935
caption_smoothie,0.08789882212396218
hashtag_chef,0.08786649162129985
caption_useful,0.08766623739380076
hashtag_focus,0.08763862914670158
hashtag_healthy,0.08745555946325362
caption_anyone,0.08719079268572368
hashtag_funny,0.08710211872903166
caption_avocado,0.08687260288589789
caption_swipe to,0.08683563784842306
caption_later reference,0.08660299857753058
hashtag_motivation,0.08653322321892122
caption_finished,0.08643649261384244
caption_based,0.08629985027098652
caption_note taking,0.08599343773494146
caption_taking systems,0.08599343773494146
caption_toast,0.08587262434624575
hashtag_girls,0.0853435052385194
caption_bold and,0.08523560975237256
hashtag_instaphoto,0.08518634787267726
caption_strategies,0.08503946413294267
caption_exam strategies,0.08503946413294267
hashtag_instadaily,0.08466530082266256
caption_sourdough bread,0.08427005109507235
caption_sourdough,0.08427005109507235
caption_fruit,0.08408241837619769
hashtag_nightlife,0.08405753991919214
caption_hacking on,0.08405277993117555
caption_hacking,0.08405277993117555
hashtag_cardio,0.08375740223009613
caption_intense what,0.08371004356186917
caption_finals were,0.08371004356186917
caption_finals,0.08371004356186917
caption_esports finals,0.08371004356186917
caption_were intense,0.08371004356186917
caption_what match,0.08371004356186917
hashtag_ml,0.08361315437322488
hashtag_eat,0.08335695973157191
caption_upgrade,0.08326290824295395
caption_toast upgrade,0.08326290824295395
caption_avocado toast,0.08326290824295395
caption_in the,0.083180197769404
caption_grilled salmon,0.08288193530521445
hashtag_photooftheday,0.0823310472057248
caption_design,0.08228360509694344
caption_mental models,0.0821262853400303
hashtag_anime,0.08165726813572341
caption_in comments,0.08147796961212922
caption_my go,0.08131937256253255
caption_workout meal,0.08131937256253255
caption_to post,0.08131937256253255
caption_post workout,0.08131937256253255
caption_nutrition plays,0.08131937256253255
caption_plays huge,0.08131937256253255
caption_here my,0.08131937256253255
caption_huge role,0.08131937256253255
caption_role here,0.08131937256253255
caption_api,0.08127988140912495
caption_process code,0.08065112953340452
caption_something cool,0.08065112953340452
caption_snippets,0.08065112953340452
caption_snippets coming,0.08065112953340452
caption_cool with,0.08065112953340452
caption_code snippets,0.08065112953340452
caption_building something,0.08065112953340452
caption_my honest,0.08026888481379109
caption_honest take,0.08026888481379109
hashtag_health,0.08017956956609595
caption_tag,0.07995074731897038
caption_absolute,0.07991403409218902
caption_innovation,0.0798909310081144
caption_critical,0.07981729686855861
caption_critical thinking,0.07981729686855861
caption_low,0.07971110920945713
caption_this useful,0.07963736366746461
caption_drop if,0.07963736366746461
caption_intense,0.0793881094305129
hashtag_me,0.07877328410481176
hashtag_vintage,0.07832332178110424
hashtag_datascience,0.07791401971747168
caption_takeaway,0.07776949008365162
caption_drop your,0.07776949008365162
caption_today key,0.07776949008365162
caption_deep dive,0.07776949008365162
caption_thoughts below,0.07776949008365162
caption_key takeaway,0.07776949008365162
caption_sneakers,0.07771513663754409
caption_layered,0.07765892913213002
caption_effort,0.07748323385690825
caption_equipment,0.07744375167496943
caption_weeks of,0.0771685655957518
hashtag_learningjourney,0.07715221662450143
caption_layers,0.07700064195538071
hashtag_futuretech,0.0768942901740483
caption_street style,0.07681652849746402
caption_the difference,0.07673635242323984
caption_engaged,0.07660356350418505
caption_option would,0.07641312596915374
caption_which option,0.07641312596915374
caption_choose or,0.07641312596915374
hashtag_wellness,0.07611441880620122
caption_creation,0.07591900820967792
caption_hurts,0.0758389013320379
caption_it hurts,0.0758389013320379
caption_intersection,0.07580661382912669
caption_amaze me,0.07580661382912669
caption_amaze,0.07580661382912669
caption_to amaze,0.07580661382912669
caption_intersection of,0.07580661382912669
caption_fails to,0.07580661382912669
caption_the intersection,0.07580661382912669
caption_me innovation,0.07580661382912669
caption_creativity never,0.07580661382912669
hashtag_game,0.0758057300415587
hashtag_examprep,0.07564347730771886
caption_training session,0.07551357275488614
caption_multiplies,0.07551357275488614
caption_vibes motivation,0.07551357275488614
caption_motivation multiplies,0.07551357275488614
caption_group training,0.07551357275488614
caption_multiplies when,0.07551357275488614
caption_session vibes,0.07551357275488614
caption_when shared,0.07551357275488614
hashtag_blackandwhite,0.07512252700064442
hashtag_lifelonglearning,0.07444295850084692
caption_pure,0.07410855168589171
caption_study tip,0.07409879098071397
caption_beats intensity,0.07409879098071397
caption_consistency beats,0.07409879098071397
caption_tip of,0.07409879098071397
caption_intensity every,0.07409879098071397
caption_intensity,0.07409879098071397
caption_have this,0.07404766950838192
caption_drop vibes,0.07404766950838192
caption_collection drop,0.07404766950838192
caption_absolute must,0.07404766950838192
caption_latest shoot,0.0735423196114842
caption_pure creativity,0.0735423196114842
caption_and pure,0.0735423196114842
caption_it my,0.07319709347938906
caption_hungry,0.07302309462773632
caption_elevated,0.07302309462773632
caption_this look,0.07293865646346104
hashtag_ireland,0.07287031209917956
caption_plays,0.07286384805629008
hashtag_viral,0.07278956139607635
caption_jewelry,0.07273400883411
hashtag_tech,0.07265310639340981
hashtag_night,0.07248416966805345
caption_your core,0.07233975956831334
caption_core engaged,0.07233975956831334
caption_engaged and,0.07233975956831334
caption_and breathe,0.07233975956831334
caption_form tip,0.07233975956831334
hashtag_learning,0.07223837144564997
hashtag_technews,0.07213905575025976
hashtag_meditation,0.0720533511072164
caption_statement,0.07190104312258534
caption_plot twists,0.07158836080352123
caption_post for,0.07144821368340605
caption_for more,0.07107293189467752
caption_can you,0.07091251774523706
caption_day to,0.07085719144231666
hashtag_code,0.07071458125222817
caption_active,0.07069433944133441
caption_literacy,0.07030308363168018
caption_until,0.0701159542546953
hashtag_likes,0.06979650693085919
hashtag_gamer,0.06974263176473443
hashtag_foodie,0.0692902012865632
caption_collaborative study,0.06922693263947172
caption_all the,0.06916548899554333
caption_silk scarves,0.06906574299024668
caption_scarves,0.06906574299024668
caption_experience,0.06897384302648239
caption_something,0.06832403852713681
hashtag_model,0.06804968132882498
hashtag_gadgets,0.06780701805212168
caption_palette,0.0678038854922909
caption_never,0.06755504535023361
caption_work and,0.0674770045367181
caption_expression,0.06734608458120624
hashtag_teach,0.06725384977752168
caption_table,0.06720412462442164
caption_an absolute,0.06707901827720904
caption_no spoilers,0.06680806567570156
caption_twists everywhere,0.06680806567570156
caption_spoilers,0.06680806567570156
caption_everywhere no,0.06680806567570156
caption_finished watching,0.06680806567570156
caption_just finished,0.06680806567570156
caption_would you,0.0662832887809545
hashtag_instagramhub,0.06603873062348814
hashtag_americanstaffordshireterrier,0.06601311777987262
hashtag_amstaff,0.06601311777987262
hashtag_mbbs,0.06587325975481893
hashtag_photographer,0.06576591975517887
hashtag_outfit,0.06569461826615138
hashtag_italy,0.0656166350493174
caption_llms,0.06541823017404778
caption_open source,0.06541823017404778
caption_source llms,0.06541823017404778
hashtag_love,0.065282439885795
caption_you won,0.06501139997995833
caption_story in,0.06467953329806587
caption_prototype,0.06467953329806587
caption_days using,0.06467953329806587
caption_prototype in,0.06467953329806587
caption_from idea,0.06467953329806587
caption_to prototype,0.06467953329806587
caption_weekend baking,0.06427870465934564
caption_aroma alone,0.06427870465934564
caption_alone is,0.06427870465934564
caption_baking session,0.06427870465934564
caption_the aroma,0.06427870465934564
caption_is worth,0.06427870465934564
caption_content creation,0.0640150442353723
caption_of content,0.0640150442353723
caption_creation chaos,0.0640150442353723
caption_chaos and,0.0640150442353723
caption_scenes of,0.06364203199214018
caption_research methods,0.0635926297146298
caption_methods,0.0635926297146298
hashtag_style,0.06357279051535177
caption_went,0.06355744637084564
hashtag_sustainablefashion,0.06336882398092737
hashtag_light,0.0633657285794915
hashtag_trendingreels,0.06305252686996504
hashtag_instafood,0.06304788431268983
caption_technique,0.06293093044450847
caption_active recall,0.06293093044450847
caption_technique today,0.06293093044450847
caption_recall in,0.06293093044450847
caption_recall,0.06293093044450847
caption_of active,0.06293093044450847
caption_this technique,0.06293093044450847
caption_learning try,0.06293093044450847
caption_outfit,0.0628143084162584
hashtag_myself,0.06268480295040332
caption_the future,0.06267370710345903
caption_my way,0.0626404976764941
caption_thrifted this,0.0626404976764941
caption_win thrifted,0.0626404976764941
caption_fashion win,0.0626404976764941
caption_sustainable fashion,0.0626404976764941
caption_styled it,0.0626404976764941
caption_and styled,0.0626404976764941
hashtag_healthyfood,0.06243389286403295
hashtag_gourmet,0.062394880440258205
hashtag_happy,0.06225668366416812
caption_tip for,0.06216261877057886
caption_no equipment,0.06197046476483364
hashtag_cybersecurity,0.06181849103004763
hashtag_baking,0.06172656449846747
caption_like this,0.061545637208501126
caption_muscle connection,0.06130034845146861
caption_is everything,0.06130034845146861
caption_mind muscle,0.06130034845146861
caption_connection is,0.06130034845146861
caption_contraction,0.06130034845146861
caption_everything focus,0.06130034845146861
caption_the contraction,0.06130034845146861
caption_your experience,0.06125223812396868
caption_here what,0.061094027755716374
sponsored,0.0607150086881307
caption_your fave,0.060698755310525244
hashtag_dessert,0.060572850084118335
hashtag_pets,0.06018306457643518
caption_feeling confident,0.06011325450343067
caption_paired with,0.06011325450343067
caption_to style,0.06011325450343067
caption_today look,0.06011325450343067
caption_your go,0.06011325450343067
caption_confident what,0.06011325450343067
caption_paired,0.06011325450343067
caption_bread,0.05989428264736028
hashtag_fyp,0.05984090982494066
caption_it for,0.05906836564023244
caption_coming soon,0.058804339991036965
caption_comfort food,0.05864647157203661
caption_signature,0.05839652796228786
caption_at,0.05838473717996231
hashtag_entertainmentnews,0.05813287895372956
hashtag_yummy,0.058092681756703256
caption_collaborative,0.05798020813802731
caption_confident,0.05785579801564111
caption_latest in,0.05714496787482559
caption_future is,0.05714496787482559
caption_just explored,0.05714496787482559
caption_what do,0.05714496787482559
caption_explored,0.05714496787482559
caption_explored the,0.05714496787482559
caption_of the,0.057029035636481075
caption_overnight,0.05681085889643314
caption_feeling energized,0.05677199180280513
caption_rounds feeling,0.05677199180280513
caption_workout complete,0.05677199180280513
caption_morning workout,0.05677199180280513
caption_energized,0.05677199180280513
caption_highlights,0.05669400747647866
caption_think about,0.05660972918512974
hashtag_trendy,0.056546460140408705
hashtag_fit,0.05615236412313174
hashtag_iot,0.05597392580153709
caption_study,0.05587682209294704
caption_the game,0.05576532201180238
hashtag_innovation,0.05566778739270731
hashtag_student,0.05561083508120046
hashtag_gains,0.05545951528021383
hashtag_education,0.05521529022861408
caption_got this,0.05505087958672259
caption_season survival,0.05505087958672259
caption_exam season,0.05505087958672259
caption_survival guide,0.05505087958672259
caption_systems,0.05496388761294688
caption_protein low,0.054929315035006025
hashtag_metalhead,0.054843176263253086
hashtag_strength,0.054488718088633904
caption_for perfect,0.05433750124764732
caption_lava,0.054257185651457235
caption_chocolate lava,0.054257185651457235
caption_lava cake,0.054257185651457235
hashtag_medschool,0.054155507767769145
hashtag_ootd,0.054138726574907974
caption_rainy,0.05389088119960858
caption_worthy series,0.05389088119960858
caption_binge,0.05389088119960858
caption_rainy weekend,0.05389088119960858
caption_alert perfect,0.05389088119960858
caption_binge worthy,0.05389088119960858
caption_series alert,0.05389088119960858
caption_for rainy,0.05389088119960858
hashtag_styleblogger,0.0538788919058412
hashtag_follow,0.05335955711546283
caption_of delicious,0.05282429243496123
caption_prep,0.05282429243496123
caption_prep sunday,0.05282429243496123
caption_meal prep,0.05282429243496123
hashtag_instagram,0.05252316104124397
hashtag_fitnessjourney,0.05230692270666587
caption_with this,0.05205211818818276
caption_from farm,0.0519613138767829
caption_table fresh,0.0519613138767829
caption_make all,0.0519613138767829
caption_to table,0.0519613138767829
caption_difference in,0.0519613138767829
caption_fresh ingredients,0.0519613138767829
caption_farm to,0.0519613138767829
caption_ingredients make,0.0519613138767829
media_type_Carousel,0.051650514987114114
hashtag_modelshoot,0.05126275397919141
hashtag_delicious,0.05114561764894612
caption_motivation,0.050710260434407954
hashtag_tutorial,0.050689881000525655
caption_consistent,0.05062331620463634
caption_building,0.050424822407621424
caption_saved,0.05038798105104934
hashtag_food,0.05007284081456911
hashtag_instapic,0.04992702519741996
caption_difference,0.04980409624579262
hashtag_workout,0.04960143179440371
hashtag_chic,0.04952927295971116
caption_when,0.0495263307772138
hashtag_deeplearning,0.049449842744100615
hashtag_instafashion,0.04920597800775511
caption_later,0.04910098641258329
caption_new restaurant,0.04887401463257316
caption_paying,0.0488123893090733
caption_progress over,0.0488123893090733
caption_over perfection,0.0488123893090733
caption_training paying,0.0488123893090733
caption_paying off,0.0488123893090733
caption_consistent training,0.0488123893090733
caption_idea to,0.047979206704995954
hashtag_cuisine,0.047942810019133586
hashtag_university,0.047884742425209494
caption_unapologetic which,0.04768436751907427
caption_color palette,0.04768436751907427
caption_and unapologetic,0.04768436751907427
caption_palette of,0.04768436751907427
caption_shade is,0.04768436751907427
caption_which shade,0.04768436751907427
caption_unapologetic,0.04768436751907427
caption_week bold,0.04768436751907427
hashtag_music,0.047487947982946976
hashtag_movies,0.04733528740231818
caption_buddha bowl,0.04727585704855184
caption_buddha,0.04727585704855184
caption_game for,0.04726661182075065
caption_this changed,0.04726661182075065
hashtag_mindfulness,0.04713956795235897
caption_small,0.047018270618870345
hashtag_workoutmotivation,0.046924943266432866
hashtag_academic,0.04660191896995967
caption_programming,0.04645887274016367
hashtag_lfl,0.04610768258083794
caption_studying,0.046018977385640515
caption_let discuss,0.04570126750872061
caption_ever in,0.04570126750872061
caption_in 2025,0.04570126750872061
caption_2025 let,0.04570126750872061
caption_plot,0.04518937409859555
caption_must try,0.04491428326649571
caption_verdict,0.04491428326649571
caption_tried this,0.04491428326649571
caption_verdict must,0.04491428326649571
caption_restaurant signature,0.04491428326649571
hashtag_streetphotography,0.044687859548706445
caption_active learning,0.04454455128394769
hashtag_gymlife,0.04427375913724548
hashtag_popculture,0.04417211369466861
caption_days of,0.04397072187449069
caption_win,0.043287937894410135
caption_life changing,0.04326839233262267
caption_anyone studying,0.04326839233262267
caption_book recommendation,0.04326839233262267
caption_changing insights,0.04326839233262267
caption_recommendation for,0.04326839233262267
hashtag_blockchain,0.0432585779139551
hashtag_fashion,0.04316718867643832
hashtag_gaming,0.04310680223994156
hashtag_cloudcomputing,0.042978568228817515
hashtag_explore,0.04291017662248476
hashtag_notes,0.04277988909115435
hashtag_fashionista,0.04234877135084495
caption_what your,0.04160453580274984
caption_the power,0.041417396446970504
hashtag_vegan,0.04131589346465703
caption_thoughts on,0.04121182698889198
caption_worth,0.04075222649905207
caption_efforts,0.040222300753781644
caption_more,0.03999446622580264
hashtag_fashionaddict,0.039909775528515185
hashtag_travelling,0.03929280708283808
caption_than ever,0.03918411671675953
caption_quick quiz,0.038944048623883044
caption_you solve,0.038944048623883044
caption_answer in,0.038944048623883044
caption_quiz,0.038944048623883044
caption_solve,0.038944048623883044
caption_answer,0.038944048623883044
caption_quiz can,0.038944048623883044
caption_problem answer,0.038944048623883044
caption_solve this,0.038944048623883044
caption_of consistent,0.038900300465741916
hashtag_outfitinspo,0.03879815631226954
caption_complete,0.038706409777936546
caption_must,0.03856592399195477
caption_high protein,0.03813566736899423
caption_twist on,0.038085438868429244
caption_healthy twist,0.038085438868429244
caption_low effort,0.038085438868429244
caption_pan,0.03804370118967646
hashtag_fitness,0.03798184093763416
hashtag_lux,0.037834356967585976
caption_project,0.03770021043755503
hashtag_landscape,0.03758837099928866
hashtag_styleinspo,0.037069731682653186
caption_preserving ai,0.037008836086602305
caption_privacy preserving,0.037008836086602305
caption_privacy,0.037008836086602305
caption_highlights clutch,0.03689811700366145
caption_plays and,0.03689811700366145
caption_clutch plays,0.03689811700366145
caption_session highlights,0.03689811700366145
caption_clutch,0.03689811700366145
caption_funny fails,0.03689811700366145
caption_and funny,0.03689811700366145
caption_gaming session,0.03689811700366145
caption_rate this,0.03685606919115369
caption_yet elegant,0.03685606919115369
caption_day featuring,0.03685606919115369
caption_look 10,0.03685606919115369
caption_elegant rate,0.03685606919115369
caption_simple yet,0.03685606919115369
caption_this with,0.036788769873046794
caption_every time,0.03670403068818439
hashtag_picoftheday,0.03660329307602655
hashtag_fitnessmotivation,0.036463685183279165
caption_new pr,0.03641197826335208
caption_pr on,0.03641197826335208
caption_smart programming,0.03641197826335208
caption_and smart,0.03641197826335208
hashtag_entertainment,0.03616780096700233
hashtag_cooking,0.03613595109502057
hashtag_streaming,0.03596879047770608
hashtag_kitchen,0.03546234221274421
caption_today statement,0.03543424457502198
caption_self expression,0.03543424457502198
caption_is self,0.03543424457502198
caption_fashion is,0.03543424457502198
caption_expression today,0.03543424457502198
caption_breathe,0.0353972957641815
caption_sustainable tech,0.035087271129261695
hashtag_beautiful,0.035051583639179436
hashtag_celebrity,0.03489313192326841
caption_mlops pipelines,0.03475910575663709
caption_mlops,0.03475910575663709
caption_pipelines,0.03475910575663709
caption_featuring,0.034532136927505126
hashtag_recipe,0.03452495210603198
caption_on classic,0.03433904106053553
caption_spaced,0.03423673797358786
caption_repetition,0.03423673797358786
caption_spaced repetition,0.03423673797358786
caption_power of,0.033535717165228324
hashtag_reels,0.03351370539482918
caption_curious to,0.03342556110162069
caption_curious,0.03342556110162069
hashtag_research,0.03333404241785806
hashtag_gym,0.033333569668852876
hashtag_concert,0.032954013186975294
caption_structured,0.0326895111042292
caption_structured bags,0.0326895111042292
caption_the week,0.03263793100190158
caption_keep your,0.032461934867592905
hashtag_foodstagram,0.03233518043448636
caption_for anyone,0.03230778238793001
hashtag_nikonphotography,0.03228763085177436
caption_breaking down,0.03186871131746875
caption_breaking,0.03186871131746875
caption_explanation,0.03186871131746875
caption_here simple,0.03186871131746875
caption_down complex,0.03186871131746875
caption_complex concepts,0.03186871131746875
caption_simple explanation,0.03186871131746875
hashtag_programming,0.031091865708837516
hashtag_event,0.030860427146219477
is_weekend,0.030637587137171893
caption_worthy,0.03042480619575172
hashtag_exercise,0.0304157197753905
caption_beats,0.029887788803070223
hashtag_series,0.02986323846266059
hashtag_developer,0.029664163286965427
hashtag_gamerlife,0.029545004939961535
caption_method,0.029292985496032962
hashtag_money,0.029253719489882323
caption_hear your,0.029233387519458937
caption_oats,0.02812061843404613
caption_overnight oats,0.02812061843404613
caption_share this,0.02805302829753269
caption_with someone,0.02805302829753269
caption_needs it,0.02805302829753269
caption_to go,0.02758478154496677
caption_shared,0.026976759134320367
caption_battery,0.026693058307444183
caption_home workout,0.026461806297129298
caption_equipment needed,0.026461806297129298
caption_needed try,0.026461806297129298
caption_challenge no,0.026461806297129298
caption_this routine,0.026461806297129298
caption_workout challenge,0.026461806297129298
hashtag_accessories,0.02630373194345621
hashtag_school,0.026249489377793478
hashtag_like,0.026144444441644116
hashtag_ai,0.025552569088562297
word_count,0.025314513474230044
caption_compounds small,0.024827508364167736
caption_efforts lead,0.024827508364167736
caption_small daily,0.024827508364167736
caption_big results,0.024827508364167736
caption_daily efforts,0.024827508364167736
hashtag_yoga,0.024565209633767283
caption_live music,0.02443579780440322
caption_concert energy,0.02443579780440322
caption_unmatched live,0.02443579780440322
caption_hits different,0.02443579780440322
caption_music hits,0.02443579780440322
caption_is unmatched,0.02443579780440322
caption_new music,0.024364675427406047
caption_discovery this,0.024364675427406047
caption_on repeat,0.024364675427406047
caption_track is,0.024364675427406047
caption_music discovery,0.024364675427406047
caption_repeat,0.024364675427406047
caption_this track,0.024364675427406047
caption_repeat recommendations,0.024364675427406047
caption_struggling,0.024070995834538384
caption_to acing,0.024070995834538384
caption_from struggling,0.024070995834538384
caption_how went,0.024070995834538384
caption_step by,0.024070995834538384
caption_step method,0.024070995834538384
caption_acing,0.024070995834538384
caption_by step,0.024070995834538384
caption_struggling to,0.024070995834538384
caption_went from,0.024070995834538384
hashtag_trending,0.023545930331732867
caption_based learning,0.023312733641733308
caption_project based,0.023312733641733308
hashtag_lookbook,0.023310790129009357
hashtag_comedy,0.022890300542402018
hashtag_startup,0.02277820595706423
caption_data,0.022214156804229918
hashtag_count,0.02210204992180761
hashtag_foodlover,0.02180071866382007
caption_changed the,0.021602247308779684
hashtag_aiart,0.021541190249430003
hashtag_fashionblogger,0.021417082884879913
caption_tips coming,0.02085922274238088
caption_more tips,0.02085922274238088
hashtag_educationmatters,0.0208219883346544
caption_content like,0.0205675193191065
caption_hard work,0.019972982274671282
hashtag_fitfam,0.019737389548278212
caption_length,0.019078198599253127
hashtag_nutrition,0.018906094953591624
caption_research,0.017655243430347228
hashtag_tvshow,0.017471832451803462
hashtag_knowledge,0.017239380978074825
hashtag_india,0.01695439738031834
hashtag_homemade,0.016318962910549645
caption_for developers,0.016188501363622734
caption_developers,0.016188501363622734
caption_quick tip,0.016188501363622734
caption_follow for,0.015328168565696987
hashtag_streetstyle,0.015037431297280043
caption_ingredient for,0.014034064021277786
caption_believe it,0.014034064021277786
caption_won believe,0.014034064021277786
caption_secret ingredient,0.014034064021277786
caption_changing,0.013300725822760708
hashtag_onlinelearning,0.012973898666108189
hashtag_fun,0.012608593333418391
hashtag_machinelearning,0.0126054747679636
hashtag_foodphotography,0.01223646784691588
caption_this new,0.012228573961005117
caption_more content,0.012096344907372013
hashtag_party,0.011988271660612518
hashtag_inspiration,0.011647767732534967
caption_recommendations,0.011154603293986362
hashtag_skilldevelopment,0.010595494632457812
caption_concepts in,0.009775280057929289
caption_concepts,0.009775280057929289
day_cos,0.008740446501017058
caption_data literacy,0.007522087662729937
hour_cos,0.007455713583255551
hashtag_fitlife,0.007338544015499352
hour_sin,0.007011615379380609
hashtag_studymotivation,0.006510914558680205
hashtag_software,0.006196809946767131
caption_smoothie bowl,0.005889928634054374
caption_fruit smoothie,0.005889928634054374
caption_indulgent yet,0.005852995788492007
caption_in highlights,0.005852995788492007
caption_indulgent,0.005852995788492007
caption_time indulgent,0.005852995788492007
caption_recipe saved,0.005852995788492007
caption_yet simple,0.005852995788492007
caption_dessert time,0.005852995788492007
caption_saved in,0.005852995788492007
day_sin,0.004991673235132269
caption_interfaces,0.004356941054598723
caption_ar interfaces,0.004356941054598723
